zip,returns,wages,self_employed_income,freelance_ratio,freelance_score
98074.0,13370.0,2433038.0,91626.0,0.03765909122668861,0.35779313065143475
98075.0,11034.0,2017672.0,88468.0,0.04384657169252485,0.4081601644023116
98077.0,6722.0,1175166.0,63214.0,0.0537915494491842,0.474080512067842
98087.0,10328.0,1222580.0,38966.0,0.031871942940339286,0.2945831497020158
98092.0,15726.0,1771248.0,50972.0,0.02877744957227898,0.27808035886265575
98101.0,2626.0,844758.0,75910.0,0.0898600545955173,0.707521927244287
98102.0,4428.0,1724830.0,91684.0,0.05315538342909156,0.4462888307625067
98103.0,14132.0,3007512.0,189204.0,0.06291047217766713,0.6011893175013512
98104.0,2320.0,477060.0,46334.0,0.09712405148199388,0.7526874488037558
98105.0,8674.0,1796894.0,146790.0,0.08169096229382479,0.7407900336807862
98106.0,6608.0,893074.0,35356.0,0.03958910459827517,0.34823319236669453
98107.0,6816.0,1392960.0,89862.0,0.06451154376292212,0.5694546715657324
98108.0,6730.0,732820.0,33384.0,0.04555552523129827,0.4015482204857368
98109.0,5562.0,1755028.0,104562.0,0.05957853663873169,0.5137989137535657
98110.0,11224.0,1413352.0,162408.0,0.11490980307807255,1.0716371845921178
98112.0,7338.0,1987502.0,177384.0,0.0892497215097142,0.794408011294345
98115.0,18466.0,3084120.0,214490.0,0.069546580548098,0.6832075693171131
98116.0,8776.0,1560436.0,102828.0,0.06589696725786895,0.5983372102520463
98117.0,13068.0,2010458.0,133920.0,0.066611687486135,0.6313454602605948
98118.0,12992.0,1646568.0,93236.0,0.056624445513334405,0.5363561492523521
98119.0,5926.0,1476518.0,105864.0,0.07169841478397147,0.6228637360050522
98121.0,2500.0,1050900.0,56526.0,0.053788181558664,0.42086271832599514
98122.0,6050.0,1908438.0,114934.0,0.06022412045872069,0.5244303658064919
98125.0,11956.0,1628092.0,102222.0,0.06278637816536166,0.5895058352545798
98126.0,6388.0,1022198.0,49026.0,0.047961353866863364,0.4202533556596378
98133.0,14002.0,1778364.0,87094.0,0.04897422574905925,0.4675582492301127
98134.0,158.0,47106.0,1562.0,0.03315925784401138,0.16808110142801344
98136.0,5906.0,985750.0,62996.0,0.06390667004818666,0.5549587081581401
98144.0,7314.0,1451942.0,76114.0,0.052422204192729464,0.4664361190779348
98146.0,8716.0,978314.0,48282.0,0.04935225295763937,0.4477744924301206
98148.0,2822.0,324082.0,11352.0,0.03502817188242482,0.27831828124219676
98155.0,13238.0,1573568.0,93964.0,0.059713974864765935,0.5667406955424957
98164.0,44.0,22280.0,0.0,0.0,0.0
98166.0,8432.0,989304.0,64212.0,0.06490623711215157,0.5867464030055544
98168.0,9666.0,1028444.0,38196.0,0.03713960118392445,0.3408105587284656
98177.0,9188.0,1230130.0,107614.0,0.08748181086551828,0.7983382198868675
98178.0,7150.0,846816.0,36172.0,0.04271530060839663,0.37909861266832773
98188.0,6634.0,733534.0,36342.0,0.04954371576504975,0.43599034407864007
98198.0,11112.0,1233778.0,45080.0,0.036538177856956434,0.3403849468568972
98199.0,8374.0,1535430.0,99594.0,0.0648639143432133,0.5859161505822533
98201.0,7286.0,846466.0,35840.0,0.04234074375107801,0.3765721060046156
98203.0,11734.0,1336946.0,43906.0,0.032840518614813165,0.30772653318860044
98204.0,10440.0,1170300.0,25276.0,0.0215978808852431,0.1998558966542979
98208.0,20384.0,2254954.0,59586.0,0.026424485820996792,0.2621984037388285
98220.0,328.0,21514.0,1658.0,0.07706609649530538,0.4466795459128468
98221.0,10006.0,728744.0,60844.0,0.08349159650027993,0.7690444456389235
98223.0,16930.0,1563682.0,52286.0,0.03343774501465132,0.3255800309315735
